timestamp,group_id,request_id,dns_resolution_s,tcp_connect_s,tls_handshake_s,time_to_first_byte_s,total_request_time_s,http_status,content_length,x_lodbrok_cell,x_cache
2025-07-24T16:12:44.861230,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIxMjQ1MzI2NTQwOCJ9,db45256c-87d0-46ec-a19d-9ae00717a36e,0.002521,0.030693,0.137109,0.503778,0.522469,200,11718,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:12:45.540554,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiI0NDUzMjQ0OTI4In0,ea733502-8aaf-4d8a-8002-d26f219f951f,0.003744,0.037808,0.146682,0.570375,0.649242,200,82611,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:12:46.639943,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIyNjEzNTc0In0,657c374e-1525-40dd-aa09-8f2aa27393fa,0.003688,0.042078,0.146282,0.967595,1.073278,200,211571,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:12:47.371713,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiI0MzMyNDI5MzEyIn0,990881fd-8061-427f-97bf-c0f777614823,0.003075,0.034295,0.17485,0.652092,0.707464,200,42018,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:12:48.467838,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiI2MjI4OTE0MTc2MCJ9,7c8420c1-1f6b-494f-bc8d-93b916e89194,0.0033,0.045372,0.145745,0.920648,1.071384,200,227576,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:12:49.261663,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIxNzUwMTgwOTg2ODgifQ,2ba65ede-3e93-4957-8f58-57ca7723a0cb,0.003667,0.049225,0.209417,0.687631,0.764699,200,50306,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:12:50.037966,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiI2MDUwMzIwIn0,032315e7-c17f-445f-996a-843ddf6bbaca,0.003503,0.044441,0.167764,0.690826,0.747171,200,36948,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:12:50.916400,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiI4MzIxMjc1In0,e436a9e3-3092-459e-9971-059214859d88,0.003899,0.05281,0.156725,0.779496,0.852887,200,115484,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:12:51.578486,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiI5NzY2MDMifQ,5a76e88b-c1ae-4caf-8ecd-2db05b1511f8,0.002591,0.048996,0.150717,0.593092,0.639424,200,56874,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:12:52.463457,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIyMDE2MzA2NzkwNDAifQ,2ad4c9ea-7204-4fdb-8b58-b28085a84128,0.00357,0.038125,0.162591,0.788001,0.855694,200,49226,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:12:53.065780,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiI1OTE0NzQ2ODgwIn0,6d86aafc-52af-459f-b031-6e7d43080e59,0.003988,0.048491,0.165949,0.532281,0.572315,200,34638,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:12:53.809678,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiI3ODI2NTA4In0,61b2c7b1-9a1c-466c-82c6-986686f86eaa,0.003601,0.041339,0.153665,0.66191,0.714194,200,47666,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:12:54.483326,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIxMjcyOTEwMDY5NzYifQ,ed542476-b365-42f0-a2ca-d887b6859dd1,0.0036,0.037504,0.148668,0.606161,0.644079,200,32552,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:12:55.545672,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIzMjIwMzQzIn0,79cc4d9c-6c6f-41b2-92cc-b5e3047f8f1b,0.00353,0.039167,0.157481,0.957772,1.030383,200,121361,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:12:56.203724,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIxMDQ0OTI2NDY0MDAifQ,91a4af2c-d4a0-41db-bd08-677f5fddcb0c,0.00431,0.039517,0.150516,0.6115,0.632041,200,16886,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:12:57.101059,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIyOTQ4MDM4NjU2In0,903d6bbb-b677-4ae6-b7b7-697e03d73c88,0.003095,0.033837,0.143313,0.794596,0.877019,200,117679,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:12:57.798717,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiI5ODkwOTQwNTE4NCJ9,261a5de3-58ba-47c0-8016-db516e0cc560,0.002139,0.035362,0.159896,0.603661,0.673598,200,57828,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:12:58.714304,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIxMjAxOTcxIn0,cae1d86f-23cd-47cb-ac3a-fd9f544657b5,0.003931,0.03645,0.175891,0.811181,0.882581,200,124559,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:12:59.394324,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIxMjA2Nzg1MSJ9,6bbfee63-6739-41a3-85f5-757b88aea2f2,0.004256,0.05134,0.163778,0.619554,0.650623,200,27144,prod_central_1-c1,CONFIG_NOCACHE
2025-07å-24T16:13:00.336463,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIxNDQyOTU5MDMyMzIifQ,1c031dc6-2418-4f0a-a012-bdcbdad0b408,0.003916,0.026518,0.139698,0.826313,0.911733,200,72341,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:13:00.935390,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiI0MTI0NjgwMTkyMCJ9,0a1b76a0-4946-4dbb-8ee4-d40b41c06a57,0.003634,0.0466,0.161555,0.546093,0.57259,200,12769,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:13:01.596635,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiI0NDMxOTY5In0,403994d1-be24-4069-b954-0d5456de4b42,0.001817,0.034882,0.17472,0.561338,0.642909,200,48238,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:13:02.380846,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIyMjI0NjY2NDYwMTYifQ,123b7379-617e-498a-b4a9-a876b73069bc,0.004065,0.048673,0.192538,0.702844,0.754274,200,65194,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:13:03.151450,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiI2MDU4OTY4Njc4NCJ9,7fc2a498-e862-4604-8e3a-31554e5799b6,0.003668,0.044931,0.163193,0.740719,0.742803,200,21665,prod_central_1-c1,CONFIG_NOCACHE
