timestamp,group_id,request_id,dns_resolution_s,tcp_connect_s,tls_handshake_s,time_to_first_byte_s,total_request_time_s,http_status,content_length,x_lodbrok_cell,x_cache
2025-07-24T16:10:18.743771,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiI0NDMxOTY5In0,655f5978-9c97-484a-a51a-e1324ca66699,0.005193,0.038033,0.190749,0.753312,0.802253,200,48238,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:10:19.555904,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIyMjI0NjY2NDYwMTYifQ,2d9c83b1-20d7-4675-b9eb-0270d16f4ddd,0.004419,0.030936,0.137995,0.596807,0.777582,200,65194,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:10:20.228210,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiI2MDU4OTY4Njc4NCJ9,91df4f9d-4616-4637-b809-f3e4ab742e14,0.004533,0.032405,0.16057,0.621833,0.634963,200,21665,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:10:21.088254,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIzMDMwMDc3NDQwMCJ9,881cb464-32ec-491d-b073-cf2a5e8cc633,0.004624,0.041152,0.170901,0.786192,0.826683,200,47513,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:10:21.686790,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIxNzQzMDMzNDY2ODgifQ,7298a365-7f17-4e61-8c1e-f52ac7d4f05d,0.003035,0.035897,0.172722,0.559522,0.576634,200,11163,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:10:23.290266,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIxMjgzMjUxODE0NDAifQ,7eb7b3cf-2f15-4716-96fb-126e89364d6b,0.004044,0.036178,0.161475,1.336081,1.568853,200,392618,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:10:23.902444,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIyMjU5NzIxNjY2NTYifQ,f30b77a4-b28c-4055-87c7-2c996a0d107d,0.004605,0.030275,0.162738,0.557853,0.569029,200,9546,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:10:24.575946,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIyMjc4NTQ3MTI4MzIifQ,286fefa7-22f7-48de-8fe2-a0463a7b2549,0.004919,0.036914,0.180948,0.608975,0.63353,200,19392,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:10:25.392251,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIxOTg5NTQ3ODY4MTYifQ,1c148442-4e48-411f-99e1-4825c058e997,0.004708,0.033621,0.191856,0.73631,0.776732,200,29307,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:10:26.226858,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIxNzQzNTgwMjAwOTYifQ,942e6a72-e2a6-4648-b13b-f20800127b58,0.00304,0.03372,0.161679,0.743736,0.8,200,35159,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:10:27.008158,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIyMTkzNzM3MjM2NDgifQ,24190d43-ce10-43f3-8a75-e0e46dce16e8,0.003372,0.04,0.174793,0.72855,0.750987,200,20156,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:10:27.728338,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIxMTM1ODUwNzgyNzIifQ,b97652a5-caab-485c-afd9-ca48877e1074,0.003306,0.039511,0.157096,0.669346,0.694279,200,36299,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:10:28.979641,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIxNTU3OTMzNjcwNDAifQ,604346a6-9450-4aef-8fc8-20b53b66a323,0.004437,0.036909,0.140968,1.068516,1.207937,200,188655,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:10:29.588702,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiI5MTYzMDU5MjAwMCJ9,386e5937-4fba-4f2f-9364-255f5c96198a,0.005223,0.029623,0.154686,0.529395,0.569016,200,22039,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:10:30.315733,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIxMzU1ODAwMzMwMjQifQ,bf402a89-d1ef-4031-9d41-513cd80680f9,0.003102,0.030433,0.154305,0.630829,0.687108,200,58027,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:10:31.021770,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIxOTEzNDMzIn0,b7a0cd81-ba04-4b42-9514-ae7b33752800,0.004734,0.033445,0.160106,0.629688,0.667217,200,45920,prod_central_1-c1,CONFIG_NOCACHE
