timestamp,group_id,request_id,dns_resolution_s,tcp_connect_s,tls_handshake_s,time_to_first_byte_s,total_request_time_s,http_status,content_length,x_lodbrok_cell,x_cache
2025-07-24T16:47:50.294372,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiI0MjM4Mjg1MjA5NiJ9,93ef4320-83e3-4cdf-b70f-05c0ef01472e,0.004601,0.257724,0.541368,1.173855,1.220721,200,26409,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:47:51.309652,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIxMDU0MDQ5In0,a444f29e-5fcd-4c9d-9383-adc0e8d63398,0.004384,0.075911,0.209629,0.900751,0.978201,200,60177,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:47:52.305068,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIxMTkxMDMwIn0,01e3541a-c866-48f3-a010-ea5d323e5a4c,0.004347,0.043312,0.166529,0.890439,0.951626,200,67486,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:47:53.476671,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIxNjkyNjQ4OSJ9,738e1f4d-a653-473d-b941-de4cad70ebba,0.005477,0.037313,0.4389,1.05498,1.137931,200,53452,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:47:54.541480,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIxMTcwODYzIn0,ac40bcd3-014b-437a-9952-1c87427b62d2,0.004752,0.024085,0.37674,0.936331,1.024971,200,61974,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:47:55.653567,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiI2MDk4NzM4In0,39c684d6-89f0-480d-8ef6-94a373ef8f48,0.004066,0.106468,0.219302,0.962282,1.068928,200,69119,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:47:56.698726,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiI4MzA2ODQ2OTI0OCJ9,0d999433-a079-4444-a8fa-4cb291fd8433,0.004758,0.144083,0.316697,0.864075,1.004985,200,48461,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:47:57.666158,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIzNDY3NzA1NTQ4OCJ9,258837f6-5920-47ee-b03e-7d8499adbc72,0.002749,0.037696,0.171488,0.880006,0.935441,200,62529,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:47:58.701604,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIzNjQ0Njg1NTE2OCJ9,4f9bf0c3-ec50-4a4e-aa8c-4601a4a6f660,0.002795,0.080357,0.227095,0.910518,0.999559,200,57577,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:47:59.827932,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIxNDUyMDU0OCJ9,ee2f63a4-5ede-45b9-a443-0e9f4ca34830,0.003339,0.034996,0.313784,0.997887,1.097947,200,69832,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:48:00.387137,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIyMjk5NTM0NDU4ODgifQ,da62c9a5-127e-466c-93d4-e1f7d6d26b9c,0.002871,0.044386,0.177914,0.510828,0.534983,200,1485,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:48:01.225669,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIyMjM4ODMwNjczOTIifQ,96c2ffbc-4cb2-4611-ae42-3f8fc2366f6b,0.002646,0.040736,0.155856,0.744778,0.812929,200,27643,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:48:02.032387,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIyMDkxMzIwODUyNDgifQ,04c2a4b3-f45c-4130-b3f2-6c4a14e275c8,0.002719,0.051316,0.160525,0.768531,0.783062,200,12506,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:48:02.883607,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIxNjE5NTIwNzE2ODAifQ,0e206e94-afd3-433f-b2fe-15fcbbc16266,0.003719,0.034391,0.176454,0.694085,0.818132,200,57329,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:48:03.605028,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIyMTk3NzA2MzQyNDAifQ,f6efcc94-ae08-4535-a283-872f6bc20402,0.002903,0.030307,0.151261,0.651324,0.692704,200,24173,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:48:04.377757,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiI5MzQ5ODMifQ,57db2405-5edd-4113-a3b9-e2a959a2576d,0.002118,0.035256,0.186625,0.704894,0.737482,200,33361,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:48:05.075659,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiI3NjM4OTA1NjUxMiJ9,40ad227e-1d79-4b8b-8753-8c48c027d705,0.025646,0.063484,0.173557,0.649716,0.65222,200,13516,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:48:07.784257,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiI4NjQ1MTY4In0,ce901014-00c2-4d33-a893-4c35726d9a3f,0.005105,0.299385,1.040751,2.337291,2.665522,200,60295,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:48:08.574193,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiI5ODg5MjkifQ,787f7f49-54ee-4851-850f-db1f731614e3,0.005455,0.131369,0.244326,0.71776,0.757217,200,27703,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:48:09.271693,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiI5MjI0NzgifQ,ffc45fae-8ff6-45a1-acce-f644ff91822f,0.006401,0.034876,0.163223,0.616228,0.646676,200,15885,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:48:10.006068,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIxNDY5MzU5MzkwNzIifQ,7d0dd006-97ab-406a-bbe5-b44fe8923f51,0.003751,0.048549,0.165462,0.650884,0.6944,200,26570,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:48:10.629352,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiI0MjM5MTQyIn0,f16b056b-a838-42dd-a718-4ccf2ae89cc9,0.00373,0.050756,0.155244,0.572303,0.585248,200,11332,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:48:11.413936,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIzNzQ3MjQ3In0,9732c269-462e-42de-b5f5-9291aa49ad23,0.003314,0.036275,0.168581,0.66184,0.751363,200,74231,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:48:12.268991,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiI2NjAifQ,e71ffe85-4081-4c00-88d9-c9057a3d3d80,0.003701,0.046421,0.165353,0.741109,0.812068,200,52872,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:48:13.336154,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIyMTkzODg2MjQ4OTYifQ,9e946afd-f5aa-47c6-ae93-ffd577a49139,0.003885,0.043261,0.172696,0.969564,1.031321,200,87363,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:48:14.033767,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiI2NTE3ODgwNDIyNCJ9,f4613154-858a-420e-bc93-e96ba1ed9299,0.004478,0.051953,0.182756,0.603966,0.647259,200,21204,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:48:14.777313,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIxMjAzMzU3OTQxNzYifQ,ff3e7ea8-f2c0-47fd-ad29-403c5bb1243c,0.004843,0.041348,0.210204,0.667917,0.700492,200,36795,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:48:15.445650,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIxMjAxNDc0In0,e74bca91-150d-43d6-9faa-6660e2feb87b,0.004474,0.038498,0.161738,0.60187,0.625091,200,9852,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:48:16.269912,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiI3OTgzNTM5ODE0NCJ9,ca3edc63-7648-41cc-a97a-f8f974bcbd4b,0.004548,0.034277,0.171801,0.733406,0.783967,200,65069,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:48:16.995172,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIxNzY5MTA2MyJ9,639852f6-f8df-4a4f-a3a7-036d36c7f42e,0.003043,0.042119,0.180999,0.660039,0.68902,200,23466,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:48:17.703367,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIxNTAwNDY4MiJ9,09898369-e920-4303-a99f-e842a1af5b6b,0.004472,0.041972,0.175659,0.643908,0.669933,200,17100,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:48:18.559346,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiI0ODQ2MTcwOTMxMiJ9,50ad83f5-4ea3-468e-b868-0b8f27ed4815,0.004156,0.040977,0.188679,0.749863,0.812938,200,80029,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:48:19.608883,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiI1MTU4MTcyMjYyNCJ9,4e2bad94-5232-4501-9e5c-26a9778caf20,0.004298,0.037443,0.162195,0.892234,1.009809,200,146857,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:48:20.437459,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIxMDY3Njg1NyJ9,9642aa6b-d922-4843-b468-a97e1db7572a,0.003572,0.029505,0.161998,0.697858,0.787495,200,66328,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:48:21.368348,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIyMDI1NjE4NjM2OCJ9,c0c0dbca-a9fe-49cb-a1f4-6a3f7c329a6e,0.004867,0.037055,0.15104,0.784988,0.88771,200,159319,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:48:22.037462,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiI3NTk2ODU4NTcyOCJ9,4488c02d-b3cc-45cf-b6b9-8212250cee1e,0.004935,0.031358,0.135373,0.60219,0.626662,200,27284,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:48:22.892011,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIzODQ4NiJ9,cc992929-5662-4580-88c2-d1082baba485,0.003317,0.029987,0.15841,0.76863,0.811043,200,56602,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:48:23.646682,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiI2OTYyOTg3ODI3MiJ9,e9af1222-636a-4239-b9bb-47f0ea9e2096,0.005733,0.035348,0.158258,0.687739,0.718642,200,36522,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:48:24.243512,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIxNDQyODcyNiJ9,ff4c0422-fcca-4b10-983f-2808ead01df2,0.003875,0.040413,0.160601,0.535595,0.560572,200,10195,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:48:24.864167,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIxNTUyNDQzOCJ9,3273e0bc-b8b7-450f-80ea-de05638dbdc0,0.00376,0.039841,0.15154,0.554761,0.577855,200,11878,prod_central_1-c1,CONFIG_NOCACHE
